date,network,daypart,viewers
201711,E,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",660
201711,A,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",314
201711,B,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",450
201711,C,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",723
201711,D,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",243
201711,E,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",390
201711,A,"M,T,W,R,F 6:00 AM - 10:00 AM",80
201711,B,"M,T,W,R,F 6:00 AM - 10:00 AM",167
201711,C,"M,T,W,R,F 6:00 AM - 10:00 AM",215
201711,D,"M,T,W,R,F 6:00 AM - 10:00 AM",173
201711,E,"M,T,W,R,F 6:00 AM - 10:00 AM",195
201711,A,"M,T,W,R,F 10:00 AM - 1:00 PM",104
201711,B,"M,T,W,R,F 10:00 AM - 1:00 PM",269
201711,C,"M,T,W,R,F 10:00 AM - 1:00 PM",421
201711,D,"M,T,W,R,F 10:00 AM - 1:00 PM",207
201711,E,"M,T,W,R,F 10:00 AM - 1:00 PM",220
201711,A,"M,T,W,R,F 1:00 PM - 4:00 PM",135
201711,B,"M,T,W,R,F 1:00 PM - 4:00 PM",327
201711,C,"M,T,W,R,F 1:00 PM - 4:00 PM",546
201711,D,"M,T,W,R,F 1:00 PM - 4:00 PM",178
201711,E,"M,T,W,R,F 1:00 PM - 4:00 PM",245
201711,A,"M,T,W,R,F 4:00 PM - 6:00 PM",174
201711,B,"M,T,W,R,F 4:00 PM - 6:00 PM",370
201711,C,"M,T,W,R,F 4:00 PM - 6:00 PM",605
201711,D,"M,T,W,R,F 4:00 PM - 6:00 PM",132
201711,E,"M,T,W,R,F 4:00 PM - 6:00 PM",280
201711,A,"M,T,W,R,F 6:00 PM - 8:00 PM",228
201711,B,"M,T,W,R,F 6:00 PM - 8:00 PM",517
201711,C,"M,T,W,R,F 6:00 PM - 8:00 PM",743
201711,D,"M,T,W,R,F 6:00 PM - 8:00 PM",189
201711,E,"M,T,W,R,F 6:00 PM - 8:00 PM",359
201711,A,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",161
201711,B,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",263
201711,C,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",381
201711,D,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",170
201711,E,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",238
201711,A,"S,Su 6:00 AM - 8:00 AM",78
201711,B,"S,Su 6:00 AM - 8:00 AM",226
201711,C,"S,Su 6:00 AM - 8:00 AM",238
201711,D,"S,Su 6:00 AM - 8:00 AM",173
201711,E,"S,Su 6:00 AM - 8:00 AM",223
201711,A,"S,Su 8:00 AM - 1:00 PM",160
201711,B,"S,Su 8:00 AM - 1:00 PM",353
201711,C,"S,Su 8:00 AM - 1:00 PM",824
201711,D,"S,Su 8:00 AM - 1:00 PM",181
201711,E,"S,Su 8:00 AM - 1:00 PM",350
201711,A,"S,Su 1:00 PM - 8:00 PM",261
201711,B,"S,Su 1:00 PM - 8:00 PM",561
201711,C,"S,Su 1:00 PM - 8:00 PM",1025
201711,D,"S,Su 1:00 PM - 8:00 PM",136
201711,E,"S,Su 1:00 PM - 8:00 PM",491
201712,A,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",501
201712,B,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",986
201712,C,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1081
201712,D,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",253
201712,E,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",600
201712,A,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",283
201712,B,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",485
201712,C,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",705
201712,D,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",193
201712,E,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",354
201712,A,"M,T,W,R,F 6:00 AM - 10:00 AM",76
201712,B,"M,T,W,R,F 6:00 AM - 10:00 AM",176
201712,C,"M,T,W,R,F 6:00 AM - 10:00 AM",204
201712,D,"M,T,W,R,F 6:00 AM - 10:00 AM",156
201712,E,"M,T,W,R,F 6:00 AM - 10:00 AM",159
201712,A,"M,T,W,R,F 10:00 AM - 1:00 PM",110
201712,B,"M,T,W,R,F 10:00 AM - 1:00 PM",276
201712,C,"M,T,W,R,F 10:00 AM - 1:00 PM",457
201712,D,"M,T,W,R,F 10:00 AM - 1:00 PM",191
201712,E,"M,T,W,R,F 10:00 AM - 1:00 PM",209
201712,A,"M,T,W,R,F 1:00 PM - 4:00 PM",143
201712,B,"M,T,W,R,F 1:00 PM - 4:00 PM",337
201712,C,"M,T,W,R,F 1:00 PM - 4:00 PM",563
201712,D,"M,T,W,R,F 1:00 PM - 4:00 PM",171
201712,E,"M,T,W,R,F 1:00 PM - 4:00 PM",291
201712,A,"M,T,W,R,F 4:00 PM - 6:00 PM",179
201712,B,"M,T,W,R,F 4:00 PM - 6:00 PM",370
201712,C,"M,T,W,R,F 4:00 PM - 6:00 PM",622
201712,D,"M,T,W,R,F 4:00 PM - 6:00 PM",126
201712,E,"M,T,W,R,F 4:00 PM - 6:00 PM",300
201712,A,"M,T,W,R,F 6:00 PM - 8:00 PM",243
201712,B,"M,T,W,R,F 6:00 PM - 8:00 PM",564
201712,C,"M,T,W,R,F 6:00 PM - 8:00 PM",735
201712,D,"M,T,W,R,F 6:00 PM - 8:00 PM",165
201712,E,"M,T,W,R,F 6:00 PM - 8:00 PM",352
201712,A,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",144
201712,B,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",290
201712,C,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",389
201712,D,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",146
201712,E,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",227
201712,A,"S,Su 6:00 AM - 8:00 AM",75
201712,B,"S,Su 6:00 AM - 8:00 AM",201
201712,C,"S,Su 6:00 AM - 8:00 AM",208
201712,D,"S,Su 6:00 AM - 8:00 AM",170
201712,E,"S,Su 6:00 AM - 8:00 AM",188
201712,A,"S,Su 8:00 AM - 1:00 PM",151
201712,B,"S,Su 8:00 AM - 1:00 PM",410
201712,C,"S,Su 8:00 AM - 1:00 PM",808
201712,D,"S,Su 8:00 AM - 1:00 PM",172
201712,E,"S,Su 8:00 AM - 1:00 PM",334
201712,A,"S,Su 1:00 PM - 8:00 PM",243
201712,B,"S,Su 1:00 PM - 8:00 PM",558
201712,C,"S,Su 1:00 PM - 8:00 PM",917
201712,D,"S,Su 1:00 PM - 8:00 PM",121
201712,E,"S,Su 1:00 PM - 8:00 PM",427
